id_visitante,obra_visitada,tiempo_minutos,interes,edad,sala,obra_encoded,interes_encoded,cluster
16801,Escultura Religiosa,9,Historia,34,5,3,2,0
16802,Escultura Religiosa,3,Arte,16,1,3,0,2
16803,Arte Moderno,10,Historia,24,5,1,2,2
16804,Cerámica Indígena,13,Historia,55,2,2,2,1
16805,Escultura Religiosa,11,Cultura,15,5,3,1,2
16806,Cerámica Indígena,11,Historia,32,6,2,2,2
16807,Arte Moderno,14,Arte,31,6,1,0,2
16808,Fotografía Histórica,15,Arte,46,1,4,0,0
16809,Pintura Colonial,5,Arte,51,1,5,0,1
16810,Cerámica Indígena,16,Arte,43,5,2,0,0
16811,Fotografía Histórica,14,Cultura,49,6,4,1,0
16812,Arte Moderno,10,Arte,49,3,1,0,0
16813,Pintura Colonial,6,Historia,64,5,5,2,1
16814,Arte Moderno,8,Arte,53,3,1,0,1
16815,Pintura Colonial,4,Historia,39,6,5,2,0
16816,Arquitectura Antigua,15,Historia,19,3,0,2,2
16817,Arte Moderno,2,Historia,69,3,1,2,1
16818,Cerámica Indígena,18,Arte,37,5,2,0,0
16819,Arte Moderno,16,Historia,34,1,1,2,0
16820,Escultura Religiosa,2,Arte,43,5,3,0,0
16821,Arte Moderno,12,Historia,52,1,1,2,1
16822,Arquitectura Antigua,10,Historia,62,5,0,2,1
16823,Fotografía Histórica,5,Cultura,59,1,4,1,1
16824,Pintura Colonial,4,Cultura,34,1,5,1,0
16825,Arte Moderno,15,Arte,64,6,1,0,1
16826,Fotografía Histórica,10,Arte,43,1,4,0,0
16827,Escultura Religiosa,6,Cultura,23,1,3,1,2
16828,Arte Moderno,18,Cultura,67,5,1,1,1
16829,Escultura Religiosa,10,Cultura,33,1,3,1,0
16830,Arquitectura Antigua,14,Arte,32,5,0,0,2
16831,Escultura Religiosa,9,Historia,27,4,3,2,2
16832,Cerámica Indígena,13,Cultura,45,5,2,1,0
16833,Arquitectura Antigua,14,Historia,50,2,0,2,0
16834,Escultura Religiosa,6,Arte,61,2,3,0,1
16835,Escultura Religiosa,9,Cultura,51,6,3,1,1
16836,Arquitectura Antigua,9,Cultura,67,6,0,1,1
16837,Arte Moderno,12,Arte,54,5,1,0,1
16838,Escultura Religiosa,9,Historia,68,4,3,2,1
16839,Fotografía Histórica,6,Arte,17,2,4,0,2
16840,Arte Moderno,2,Cultura,27,3,1,1,2
16841,Pintura Colonial,19,Cultura,27,5,5,1,2
16842,Fotografía Histórica,19,Arte,65,3,4,0,1
16843,Cerámica Indígena,9,Historia,49,2,2,2,0
16844,Arquitectura Antigua,17,Cultura,50,2,0,1,0
16845,Arquitectura Antigua,7,Arte,34,5,0,0,0
16846,Escultura Religiosa,5,Historia,39,6,3,2,0
16847,Arte Moderno,5,Cultura,60,4,1,1,1
16848,Escultura Religiosa,10,Arte,50,4,3,0,0
16849,Escultura Religiosa,13,Cultura,53,4,3,1,1
16850,Arquitectura Antigua,11,Arte,59,1,0,0,1
16851,Escultura Religiosa,11,Arte,44,3,3,0,0
16852,Cerámica Indígena,8,Historia,38,3,2,2,0
16853,Arquitectura Antigua,16,Cultura,54,3,0,1,1
16854,Cerámica Indígena,14,Arte,46,4,2,0,0
16855,Fotografía Histórica,10,Historia,29,5,4,2,2
16856,Arquitectura Antigua,9,Historia,59,1,0,2,1
16857,Arte Moderno,9,Arte,45,6,1,0,0
16858,Arte Moderno,11,Arte,22,6,1,0,2
16859,Arte Moderno,13,Cultura,57,5,1,1,1
16860,Pintura Colonial,17,Historia,54,4,5,2,1
16861,Arte Moderno,4,Historia,17,5,1,2,2
16862,Pintura Colonial,2,Arte,65,1,5,0,1
16863,Escultura Religiosa,3,Historia,49,6,3,2,0
16864,Escultura Religiosa,18,Cultura,28,1,3,1,2
16865,Arte Moderno,3,Historia,62,3,1,2,1
16866,Escultura Religiosa,15,Historia,41,2,3,2,0
16867,Cerámica Indígena,10,Cultura,58,4,2,1,1
16868,Arquitectura Antigua,16,Cultura,44,1,0,1,0
16869,Fotografía Histórica,3,Historia,36,2,4,2,0
16870,Fotografía Histórica,6,Historia,21,1,4,2,2
16871,Arte Moderno,11,Arte,46,6,1,0,0
16872,Arte Moderno,10,Cultura,58,1,1,1,1
16873,Arquitectura Antigua,18,Cultura,47,1,0,1,0
16874,Escultura Religiosa,10,Historia,27,1,3,2,2
16875,Arte Moderno,18,Historia,60,1,1,2,1
16876,Escultura Religiosa,5,Arte,59,6,3,0,1
16877,Arquitectura Antigua,12,Cultura,35,4,0,1,0
16878,Arquitectura Antigua,9,Historia,15,2,0,2,2
16879,Escultura Religiosa,2,Arte,56,3,3,0,1
16880,Fotografía Histórica,6,Historia,15,2,4,2,2
16881,Cerámica Indígena,8,Historia,37,3,2,2,0
16882,Fotografía Histórica,3,Cultura,48,1,4,1,0
16883,Escultura Religiosa,17,Historia,39,4,3,2,0
16884,Escultura Religiosa,14,Historia,19,1,3,2,2
16885,Escultura Religiosa,4,Cultura,30,4,3,1,2
16886,Arte Moderno,16,Arte,20,2,1,0,2
16887,Arte Moderno,6,Cultura,36,5,1,1,0
16888,Cerámica Indígena,4,Arte,48,3,2,0,0
16889,Escultura Religiosa,19,Historia,55,2,3,2,1
16890,Cerámica Indígena,17,Arte,54,6,2,0,1
16891,Fotografía Histórica,12,Arte,24,5,4,0,2
16892,Pintura Colonial,15,Historia,28,4,5,2,2
16893,Pintura Colonial,3,Historia,25,4,5,2,2
16894,Arquitectura Antigua,5,Cultura,56,4,0,1,1
16895,Pintura Colonial,2,Historia,27,3,5,2,2
16896,Escultura Religiosa,2,Historia,23,6,3,2,2
16897,Cerámica Indígena,9,Cultura,31,1,2,1,2
16898,Arte Moderno,13,Historia,58,1,1,2,1
16899,Arte Moderno,12,Historia,62,5,1,2,1
16900,Pintura Colonial,11,Cultura,45,3,5,1,0
16901,Pintura Colonial,12,Cultura,15,1,5,1,2
16902,Arte Moderno,16,Arte,67,3,1,0,1
16903,Pintura Colonial,6,Cultura,36,6,5,1,0
16904,Fotografía Histórica,8,Historia,23,1,4,2,2
16905,Arte Moderno,6,Cultura,18,4,1,1,2
16906,Pintura Colonial,2,Historia,34,5,5,2,0
16907,Fotografía Histórica,3,Historia,65,4,4,2,1
16908,Escultura Religiosa,12,Historia,56,2,3,2,1
16909,Arte Moderno,11,Cultura,36,4,1,1,0
16910,Fotografía Histórica,3,Arte,55,1,4,0,1
16911,Arte Moderno,4,Historia,29,2,1,2,2
16912,Arquitectura Antigua,6,Arte,26,3,0,0,2
16913,Arquitectura Antigua,2,Arte,54,2,0,0,1
16914,Cerámica Indígena,14,Arte,37,4,2,0,0
16915,Pintura Colonial,9,Cultura,65,1,5,1,1
16916,Cerámica Indígena,14,Cultura,39,2,2,1,0
16917,Escultura Religiosa,12,Arte,28,6,3,0,2
16918,Cerámica Indígena,14,Cultura,31,1,2,1,2
16919,Fotografía Histórica,8,Cultura,19,5,4,1,2
16920,Escultura Religiosa,5,Arte,20,3,3,0,2
16921,Fotografía Histórica,11,Cultura,46,2,4,1,0
16922,Cerámica Indígena,4,Arte,54,2,2,0,1
16923,Escultura Religiosa,2,Arte,59,1,3,0,1
16924,Escultura Religiosa,11,Arte,53,5,3,0,1
16925,Cerámica Indígena,17,Cultura,23,4,2,1,2
16926,Pintura Colonial,10,Cultura,38,1,5,1,0
16927,Escultura Religiosa,12,Cultura,55,3,3,1,1
16928,Cerámica Indígena,7,Cultura,57,2,2,1,1
16929,Cerámica Indígena,4,Arte,27,3,2,0,2
16930,Pintura Colonial,12,Arte,27,6,5,0,2
16931,Arte Moderno,14,Historia,27,6,1,2,2
16932,Escultura Religiosa,15,Arte,31,2,3,0,2
16933,Arquitectura Antigua,6,Cultura,66,6,0,1,1
16934,Escultura Religiosa,6,Arte,33,1,3,0,0
16935,Arquitectura Antigua,17,Arte,44,2,0,0,0
16936,Fotografía Histórica,8,Cultura,19,4,4,1,2
16937,Arte Moderno,11,Arte,22,4,1,0,2
16938,Pintura Colonial,14,Cultura,16,1,5,1,2
16939,Arte Moderno,10,Historia,39,2,1,2,0
16940,Escultura Religiosa,2,Cultura,33,3,3,1,0
16941,Escultura Religiosa,6,Cultura,17,5,3,1,2
16942,Pintura Colonial,8,Cultura,63,1,5,1,1
16943,Arquitectura Antigua,5,Historia,55,6,0,2,1
16944,Escultura Religiosa,18,Cultura,61,2,3,1,1
16945,Fotografía Histórica,17,Historia,59,4,4,2,1
16946,Fotografía Histórica,13,Cultura,29,1,4,1,2
16947,Arquitectura Antigua,8,Arte,55,2,0,0,1
16948,Arte Moderno,9,Historia,64,5,1,2,1
16949,Fotografía Histórica,6,Arte,40,3,4,0,0
16950,Arquitectura Antigua,8,Cultura,42,1,0,1,0
16951,Escultura Religiosa,10,Cultura,53,4,3,1,1
16952,Cerámica Indígena,5,Cultura,24,4,2,1,2
16953,Fotografía Histórica,4,Arte,54,1,4,0,1
16954,Arquitectura Antigua,14,Arte,62,3,0,0,1
16955,Arquitectura Antigua,2,Historia,52,3,0,2,1
16956,Pintura Colonial,4,Arte,27,5,5,0,2
16957,Arquitectura Antigua,11,Arte,53,3,0,0,1
16958,Fotografía Histórica,16,Cultura,64,2,4,1,1
16959,Arquitectura Antigua,2,Arte,60,5,0,0,1
16960,Fotografía Histórica,2,Arte,31,6,4,0,2
16961,Fotografía Histórica,2,Cultura,50,5,4,1,0
16962,Cerámica Indígena,3,Cultura,49,6,2,1,0
16963,Escultura Religiosa,5,Cultura,39,3,3,1,0
16964,Arte Moderno,8,Arte,18,6,1,0,2
16965,Pintura Colonial,6,Cultura,44,4,5,1,0
16966,Arquitectura Antigua,14,Cultura,32,6,0,1,2
16967,Fotografía Histórica,8,Historia,37,2,4,2,0
16968,Arquitectura Antigua,10,Cultura,19,1,0,1,2
16969,Arte Moderno,8,Arte,69,3,1,0,1
16970,Arquitectura Antigua,4,Historia,22,1,0,2,2
16971,Arquitectura Antigua,10,Arte,67,2,0,0,1
16972,Fotografía Histórica,11,Cultura,24,2,4,1,2
16973,Pintura Colonial,13,Cultura,52,1,5,1,1
16974,Pintura Colonial,10,Historia,34,1,5,2,0
16975,Fotografía Histórica,7,Historia,34,2,4,2,0
16976,Escultura Religiosa,13,Cultura,54,6,3,1,1
16977,Arquitectura Antigua,11,Historia,36,3,0,2,0
16978,Escultura Religiosa,10,Arte,19,5,3,0,2
16979,Cerámica Indígena,3,Cultura,17,1,2,1,2
16980,Arte Moderno,7,Arte,49,4,1,0,0
16981,Pintura Colonial,13,Cultura,26,1,5,1,2
16982,Fotografía Histórica,11,Historia,22,2,4,2,2
16983,Escultura Religiosa,9,Historia,48,6,3,2,0
16984,Fotografía Histórica,11,Arte,19,3,4,0,2
16985,Arte Moderno,7,Cultura,36,3,1,1,0
16986,Escultura Religiosa,19,Cultura,34,6,3,1,0
16987,Cerámica Indígena,11,Historia,55,5,2,2,1
16988,Pintura Colonial,17,Historia,62,5,5,2,1
16989,Arquitectura Antigua,9,Arte,56,4,0,0,1
16990,Escultura Religiosa,10,Cultura,46,1,3,1,0
16991,Fotografía Histórica,6,Cultura,62,1,4,1,1
16992,Escultura Religiosa,19,Cultura,45,2,3,1,0
16993,Pintura Colonial,10,Historia,49,2,5,2,0
16994,Escultura Religiosa,3,Historia,20,5,3,2,2
16995,Arquitectura Antigua,12,Historia,68,1,0,2,1
16996,Fotografía Histórica,8,Historia,62,3,4,2,1
16997,Fotografía Histórica,18,Arte,51,3,4,0,1
16998,Escultura Religiosa,14,Arte,25,6,3,0,2
16999,Fotografía Histórica,5,Cultura,27,3,4,1,2
17000,Arte Moderno,8,Cultura,39,3,1,1,0
17001,Fotografía Histórica,18,Cultura,15,5,4,1,2
17002,Fotografía Histórica,6,Arte,25,2,4,0,2
17003,Pintura Colonial,10,Cultura,60,4,5,1,1
17004,Arquitectura Antigua,13,Cultura,57,6,0,1,1
17005,Arquitectura Antigua,5,Arte,64,5,0,0,1
17006,Fotografía Histórica,7,Historia,45,1,4,2,0
17007,Escultura Religiosa,13,Cultura,38,4,3,1,0
17008,Arte Moderno,2,Cultura,30,4,1,1,2
17009,Arquitectura Antigua,11,Cultura,58,3,0,1,1
17010,Escultura Religiosa,3,Historia,15,2,3,2,2
17011,Arquitectura Antigua,2,Arte,48,5,0,0,0
17012,Pintura Colonial,14,Arte,44,2,5,0,0
17013,Escultura Religiosa,6,Cultura,16,6,3,1,2
17014,Arquitectura Antigua,2,Cultura,20,4,0,1,2
17015,Fotografía Histórica,17,Historia,48,6,4,2,0
17016,Arquitectura Antigua,4,Historia,22,4,0,2,2
17017,Fotografía Histórica,18,Historia,32,3,4,2,2
17018,Cerámica Indígena,13,Arte,45,2,2,0,0
17019,Arte Moderno,5,Historia,66,1,1,2,1
17020,Cerámica Indígena,4,Cultura,38,3,2,1,0
17021,Arquitectura Antigua,15,Cultura,41,1,0,1,0
17022,Arquitectura Antigua,5,Historia,25,1,0,2,2
17023,Arte Moderno,13,Cultura,40,2,1,1,0
17024,Arquitectura Antigua,5,Cultura,52,6,0,1,1
17025,Escultura Religiosa,10,Cultura,54,4,3,1,1
17026,Escultura Religiosa,18,Cultura,15,5,3,1,2
17027,Escultura Religiosa,16,Cultura,39,3,3,1,0
17028,Fotografía Histórica,17,Cultura,48,6,4,1,0
17029,Arte Moderno,12,Cultura,57,2,1,1,1
17030,Cerámica Indígena,6,Historia,38,2,2,2,0
17031,Escultura Religiosa,16,Arte,26,2,3,0,2
17032,Fotografía Histórica,16,Cultura,30,5,4,1,2
17033,Arte Moderno,8,Historia,50,6,1,2,0
17034,Pintura Colonial,18,Historia,16,6,5,2,2
17035,Cerámica Indígena,5,Historia,24,5,2,2,2
17036,Arquitectura Antigua,13,Cultura,32,3,0,1,2
17037,Escultura Religiosa,13,Historia,67,6,3,2,1
17038,Pintura Colonial,8,Cultura,39,5,5,1,0
17039,Pintura Colonial,11,Arte,69,6,5,0,1
17040,Pintura Colonial,13,Arte,34,2,5,0,0
17041,Fotografía Histórica,2,Arte,26,2,4,0,2
17042,Arquitectura Antigua,5,Historia,24,3,0,2,2
17043,Arte Moderno,2,Historia,42,6,1,2,0
17044,Cerámica Indígena,3,Arte,52,6,2,0,1
17045,Cerámica Indígena,2,Arte,66,3,2,0,1
17046,Arquitectura Antigua,5,Arte,48,3,0,0,0
17047,Pintura Colonial,6,Cultura,69,1,5,1,1
17048,Escultura Religiosa,10,Arte,57,2,3,0,1
17049,Arte Moderno,17,Historia,55,4,1,2,1
17050,Cerámica Indígena,4,Arte,53,4,2,0,1
17051,Arquitectura Antigua,15,Historia,28,2,0,2,2
17052,Fotografía Histórica,16,Arte,37,2,4,0,0
17053,Escultura Religiosa,4,Arte,16,3,3,0,2
17054,Fotografía Histórica,16,Cultura,66,4,4,1,1
17055,Arquitectura Antigua,6,Cultura,44,1,0,1,0
17056,Cerámica Indígena,16,Cultura,66,1,2,1,1
17057,Cerámica Indígena,13,Cultura,67,2,2,1,1
17058,Fotografía Histórica,18,Historia,56,2,4,2,1
17059,Cerámica Indígena,13,Historia,50,5,2,2,0
17060,Escultura Religiosa,4,Historia,53,4,3,2,1
17061,Escultura Religiosa,13,Historia,52,4,3,2,1
17062,Pintura Colonial,12,Cultura,27,1,5,1,2
17063,Arte Moderno,6,Arte,59,1,1,0,1
17064,Cerámica Indígena,4,Historia,46,6,2,2,0
17065,Cerámica Indígena,11,Historia,20,6,2,2,2
17066,Pintura Colonial,6,Cultura,36,1,5,1,0
17067,Fotografía Histórica,9,Cultura,62,4,4,1,1
17068,Escultura Religiosa,10,Cultura,35,2,3,1,0
17069,Arte Moderno,5,Historia,40,2,1,2,0
17070,Arte Moderno,7,Cultura,60,5,1,1,1
17071,Fotografía Histórica,18,Arte,34,1,4,0,0
17072,Arquitectura Antigua,5,Arte,24,4,0,0,2
17073,Fotografía Histórica,9,Arte,63,5,4,0,1
17074,Cerámica Indígena,5,Cultura,43,2,2,1,0
17075,Escultura Religiosa,10,Historia,53,1,3,2,1
17076,Fotografía Histórica,19,Arte,37,2,4,0,0
17077,Arquitectura Antigua,18,Historia,68,4,0,2,1
17078,Arte Moderno,7,Arte,36,6,1,0,0
17079,Arte Moderno,16,Cultura,65,6,1,1,1
17080,Fotografía Histórica,8,Historia,48,3,4,2,0
17081,Escultura Religiosa,15,Historia,43,6,3,2,0
17082,Cerámica Indígena,13,Arte,65,4,2,0,1
17083,Arquitectura Antigua,2,Arte,25,3,0,0,2
17084,Pintura Colonial,3,Historia,46,1,5,2,0
17085,Cerámica Indígena,9,Historia,47,4,2,2,0
17086,Fotografía Histórica,5,Historia,26,6,4,2,2
17087,Pintura Colonial,13,Historia,16,4,5,2,2
17088,Arte Moderno,19,Cultura,64,4,1,1,1
17089,Cerámica Indígena,16,Historia,69,3,2,2,1
17090,Escultura Religiosa,9,Historia,25,5,3,2,2
17091,Arte Moderno,13,Cultura,44,1,1,1,0
17092,Arte Moderno,14,Cultura,40,2,1,1,0
17093,Arquitectura Antigua,5,Cultura,22,6,0,1,2
17094,Escultura Religiosa,9,Historia,60,1,3,2,1
17095,Arquitectura Antigua,16,Historia,31,4,0,2,2
17096,Arte Moderno,14,Cultura,55,1,1,1,1
17097,Arte Moderno,10,Cultura,35,3,1,1,0
17098,Arquitectura Antigua,6,Arte,32,4,0,0,2
17099,Arte Moderno,6,Historia,58,3,1,2,1
17100,Arquitectura Antigua,18,Arte,17,1,0,0,2
17101,Cerámica Indígena,19,Arte,69,4,2,0,1
17102,Arquitectura Antigua,18,Cultura,54,3,0,1,1
17103,Fotografía Histórica,10,Arte,59,4,4,0,1
17104,Escultura Religiosa,10,Historia,38,2,3,2,0
17105,Fotografía Histórica,19,Arte,24,1,4,0,2
17106,Fotografía Histórica,3,Arte,52,3,4,0,1
17107,Arquitectura Antigua,15,Arte,15,1,0,0,2
17108,Pintura Colonial,18,Arte,44,2,5,0,0
17109,Arquitectura Antigua,2,Arte,64,4,0,0,1
17110,Arte Moderno,5,Historia,34,3,1,2,0
17111,Arte Moderno,5,Arte,53,4,1,0,1
17112,Arquitectura Antigua,6,Arte,63,3,0,0,1
17113,Pintura Colonial,15,Historia,24,2,5,2,2
17114,Arquitectura Antigua,9,Historia,45,4,0,2,0
17115,Arte Moderno,10,Historia,22,4,1,2,2
17116,Cerámica Indígena,2,Arte,36,3,2,0,0
17117,Pintura Colonial,3,Historia,25,4,5,2,2
17118,Pintura Colonial,13,Cultura,39,1,5,1,0
17119,Arquitectura Antigua,5,Cultura,24,6,0,1,2
17120,Fotografía Histórica,11,Historia,66,6,4,2,1
17121,Arte Moderno,19,Cultura,23,4,1,1,2
17122,Arte Moderno,19,Cultura,48,1,1,1,0
17123,Fotografía Histórica,18,Historia,50,5,4,2,0
17124,Fotografía Histórica,3,Historia,29,5,4,2,2
17125,Escultura Religiosa,7,Historia,58,5,3,2,1
17126,Pintura Colonial,16,Cultura,42,2,5,1,0
17127,Arquitectura Antigua,6,Arte,54,6,0,0,1
17128,Arte Moderno,15,Historia,34,5,1,2,0
17129,Cerámica Indígena,10,Arte,56,3,2,0,1
17130,Arquitectura Antigua,6,Historia,62,1,0,2,1
17131,Pintura Colonial,16,Historia,22,6,5,2,2
17132,Cerámica Indígena,13,Historia,61,2,2,2,1
17133,Arquitectura Antigua,17,Arte,58,1,0,0,1
17134,Escultura Religiosa,11,Historia,25,3,3,2,2
17135,Escultura Religiosa,14,Cultura,37,6,3,1,0
17136,Fotografía Histórica,14,Cultura,27,1,4,1,2
17137,Fotografía Histórica,10,Historia,59,2,4,2,1
17138,Escultura Religiosa,10,Historia,21,5,3,2,2
17139,Escultura Religiosa,9,Historia,55,1,3,2,1
17140,Cerámica Indígena,15,Historia,55,6,2,2,1
17141,Fotografía Histórica,2,Historia,56,4,4,2,1
17142,Arquitectura Antigua,7,Cultura,37,1,0,1,0
17143,Fotografía Histórica,5,Historia,58,6,4,2,1
17144,Pintura Colonial,3,Arte,55,6,5,0,1
17145,Arquitectura Antigua,7,Cultura,19,4,0,1,2
17146,Arte Moderno,19,Cultura,35,1,1,1,0
17147,Fotografía Histórica,10,Cultura,22,3,4,1,2
17148,Cerámica Indígena,18,Historia,29,4,2,2,2
17149,Fotografía Histórica,6,Historia,28,4,4,2,2
17150,Arte Moderno,16,Historia,36,2,1,2,0
17151,Pintura Colonial,5,Arte,47,4,5,0,0
17152,Arquitectura Antigua,9,Arte,16,5,0,0,2
17153,Arquitectura Antigua,15,Cultura,23,1,0,1,2
17154,Fotografía Histórica,11,Cultura,35,4,4,1,0
17155,Pintura Colonial,9,Arte,58,1,5,0,1
17156,Fotografía Histórica,7,Cultura,48,1,4,1,0
17157,Cerámica Indígena,19,Historia,68,5,2,2,1
17158,Fotografía Histórica,3,Historia,69,5,4,2,1
17159,Cerámica Indígena,19,Arte,25,3,2,0,2
17160,Arte Moderno,12,Arte,55,4,1,0,1
17161,Cerámica Indígena,3,Arte,48,6,2,0,0
17162,Arte Moderno,5,Historia,39,6,1,2,0
17163,Escultura Religiosa,8,Historia,59,1,3,2,1
17164,Pintura Colonial,16,Historia,45,4,5,2,0
17165,Fotografía Histórica,15,Cultura,15,5,4,1,2
17166,Escultura Religiosa,5,Cultura,32,5,3,1,2
17167,Fotografía Histórica,13,Cultura,21,6,4,1,2
17168,Pintura Colonial,3,Arte,29,6,5,0,2
17169,Cerámica Indígena,12,Arte,68,3,2,0,1
17170,Arquitectura Antigua,10,Arte,58,5,0,0,1
17171,Arte Moderno,4,Arte,59,6,1,0,1
17172,Cerámica Indígena,16,Cultura,61,4,2,1,1
17173,Cerámica Indígena,6,Arte,64,6,2,0,1
17174,Escultura Religiosa,8,Historia,34,2,3,2,0
17175,Fotografía Histórica,4,Historia,66,3,4,2,1
17176,Cerámica Indígena,7,Arte,66,3,2,0,1
17177,Cerámica Indígena,2,Arte,15,1,2,0,2
17178,Arquitectura Antigua,3,Historia,24,5,0,2,2
17179,Cerámica Indígena,3,Historia,44,4,2,2,0
17180,Escultura Religiosa,7,Historia,28,1,3,2,2
17181,Arte Moderno,9,Cultura,39,1,1,1,0
17182,Arquitectura Antigua,4,Arte,41,3,0,0,0
17183,Pintura Colonial,14,Arte,43,6,5,0,0
17184,Arquitectura Antigua,7,Cultura,17,6,0,1,2
17185,Cerámica Indígena,4,Historia,57,1,2,2,1
17186,Arte Moderno,6,Cultura,53,2,1,1,1
17187,Pintura Colonial,16,Historia,42,3,5,2,0
17188,Cerámica Indígena,4,Cultura,43,1,2,1,0
17189,Arte Moderno,5,Cultura,69,6,1,1,1
17190,Fotografía Histórica,8,Arte,38,2,4,0,0
17191,Arquitectura Antigua,5,Historia,15,2,0,2,2
17192,Arte Moderno,14,Cultura,22,2,1,1,2
17193,Escultura Religiosa,7,Arte,41,2,3,0,0
17194,Pintura Colonial,19,Historia,29,3,5,2,2
17195,Arte Moderno,10,Arte,64,4,1,0,1
17196,Fotografía Histórica,8,Historia,31,3,4,2,2
17197,Cerámica Indígena,10,Historia,37,5,2,2,0
17198,Fotografía Histórica,10,Arte,56,2,4,0,1
17199,Arte Moderno,8,Historia,26,4,1,2,2
17200,Cerámica Indígena,18,Arte,65,1,2,0,1
17201,Fotografía Histórica,13,Historia,29,2,4,2,2
17202,Escultura Religiosa,16,Cultura,47,6,3,1,0
17203,Arte Moderno,5,Arte,54,4,1,0,1
17204,Escultura Religiosa,5,Historia,38,1,3,2,0
17205,Arte Moderno,9,Historia,42,5,1,2,0
17206,Arquitectura Antigua,19,Arte,24,5,0,0,2
17207,Fotografía Histórica,2,Cultura,34,4,4,1,0
17208,Escultura Religiosa,13,Cultura,43,2,3,1,0
17209,Arte Moderno,8,Cultura,27,5,1,1,2
17210,Arte Moderno,18,Cultura,61,6,1,1,1
17211,Arte Moderno,7,Arte,53,1,1,0,1
17212,Escultura Religiosa,10,Historia,32,1,3,2,2
17213,Escultura Religiosa,19,Historia,42,3,3,2,0
17214,Escultura Religiosa,15,Arte,40,4,3,0,0
17215,Arquitectura Antigua,18,Historia,44,5,0,2,0
17216,Arte Moderno,3,Arte,55,5,1,0,1
17217,Arte Moderno,13,Historia,57,1,1,2,1
17218,Arte Moderno,3,Arte,50,4,1,0,0
17219,Arquitectura Antigua,16,Arte,38,5,0,0,0
17220,Arquitectura Antigua,5,Arte,29,3,0,0,2
17221,Arte Moderno,17,Cultura,34,1,1,1,0
17222,Escultura Religiosa,16,Historia,21,2,3,2,2
17223,Arquitectura Antigua,17,Arte,16,3,0,0,2
17224,Arquitectura Antigua,19,Arte,35,5,0,0,0
17225,Pintura Colonial,16,Arte,49,1,5,0,0
17226,Escultura Religiosa,4,Arte,52,2,3,0,1
17227,Pintura Colonial,10,Arte,67,1,5,0,1
17228,Pintura Colonial,18,Cultura,27,5,5,1,2
17229,Cerámica Indígena,10,Historia,60,3,2,2,1
17230,Pintura Colonial,4,Cultura,35,3,5,1,0
17231,Escultura Religiosa,16,Historia,59,4,3,2,1
17232,Arquitectura Antigua,6,Arte,18,3,0,0,2
17233,Cerámica Indígena,6,Arte,57,2,2,0,1
17234,Escultura Religiosa,17,Historia,65,6,3,2,1
17235,Cerámica Indígena,16,Arte,69,2,2,0,1
17236,Escultura Religiosa,7,Cultura,52,2,3,1,1
17237,Pintura Colonial,9,Arte,67,6,5,0,1
17238,Arquitectura Antigua,12,Arte,15,6,0,0,2
17239,Escultura Religiosa,11,Cultura,31,3,3,1,2
17240,Escultura Religiosa,16,Cultura,36,2,3,1,0
17241,Arte Moderno,8,Cultura,64,1,1,1,1
17242,Cerámica Indígena,4,Arte,27,5,2,0,2
17243,Arte Moderno,13,Historia,69,1,1,2,1
17244,Pintura Colonial,11,Arte,47,3,5,0,0
17245,Fotografía Histórica,7,Cultura,59,4,4,1,1
17246,Escultura Religiosa,9,Cultura,51,5,3,1,1
17247,Arquitectura Antigua,7,Cultura,52,5,0,1,1
17248,Arte Moderno,10,Historia,55,5,1,2,1
17249,Arte Moderno,17,Arte,26,5,1,0,2
17250,Cerámica Indígena,4,Cultura,66,6,2,1,1
17251,Pintura Colonial,6,Arte,68,6,5,0,1
17252,Escultura Religiosa,4,Arte,69,5,3,0,1
17253,Arte Moderno,3,Cultura,44,1,1,1,0
17254,Fotografía Histórica,4,Arte,36,6,4,0,0
17255,Arte Moderno,12,Arte,17,1,1,0,2
17256,Escultura Religiosa,6,Arte,29,2,3,0,2
17257,Escultura Religiosa,7,Cultura,59,1,3,1,1
17258,Escultura Religiosa,16,Cultura,27,6,3,1,2
17259,Pintura Colonial,6,Historia,17,1,5,2,2
17260,Arte Moderno,11,Historia,15,3,1,2,2
17261,Escultura Religiosa,19,Historia,57,1,3,2,1
17262,Arte Moderno,12,Cultura,51,5,1,1,1
17263,Fotografía Histórica,19,Arte,29,3,4,0,2
17264,Fotografía Histórica,13,Historia,48,4,4,2,0
17265,Pintura Colonial,14,Cultura,27,5,5,1,2
17266,Escultura Religiosa,17,Historia,44,2,3,2,0
17267,Escultura Religiosa,5,Cultura,36,1,3,1,0
17268,Cerámica Indígena,5,Historia,62,6,2,2,1
17269,Arte Moderno,6,Cultura,52,5,1,1,1
17270,Fotografía Histórica,2,Arte,35,2,4,0,0
17271,Escultura Religiosa,11,Arte,34,6,3,0,0
17272,Arquitectura Antigua,8,Arte,45,2,0,0,0
17273,Pintura Colonial,9,Arte,33,2,5,0,0
17274,Fotografía Histórica,11,Arte,16,5,4,0,2
17275,Cerámica Indígena,3,Cultura,38,1,2,1,0
17276,Arte Moderno,17,Arte,28,6,1,0,2
17277,Arquitectura Antigua,12,Cultura,64,3,0,1,1
17278,Arquitectura Antigua,19,Historia,48,3,0,2,0
17279,Pintura Colonial,12,Cultura,63,2,5,1,1
17280,Cerámica Indígena,10,Historia,63,6,2,2,1
17281,Escultura Religiosa,8,Cultura,30,4,3,1,2
